crash_id,year,month,day_of_week,hour,county,lat,lon,severity
2012822500490,2012,3,Sunday,7,Monroe,24.5962416,-81.6585305,Fatal
2012828766380,2012,3,Monday,22,Orange,28.4494131,-81.4741513,Fatal
2012828844060,2012,3,Tuesday,19,Hillsborough,27.9812595,-82.3185905,Fatal
2012820086270,2012,3,Tuesday,4,Volusia,29.0051055,-80.9825467,Fatal
2012820199470,2012,3,Tuesday,17,Monroe,24.8392682,-80.7936068,Fatal
2012828823170,2012,3,Thursday,2,Charlotte,26.8009261,-81.9509865,Fatal
2012822177870,2012,3,Thursday,20,Lake,28.8132503,-81.8606922,Fatal
2012820099030,2012,3,Saturday,18,Volusia,29.322411,-81.459693,Fatal
2012820086960,2012,3,Sunday,16,Volusia,29.323115,-81.45824,Fatal
2012822566580,2012,3,Saturday,20,Collier,26.4929664,-81.4637153,Fatal
2012820086280,2012,3,Friday,7,Volusia,29.3097882,-81.098905,Fatal
2012828853050,2012,3,Saturday,22,Miami-Dade,25.9073254,-80.2115876,Fatal
2012828822700,2012,3,Monday,19,Pasco,28.290843,-82.7110097,Fatal
2012828494620,2012,3,Wednesday,1,Clay,30.160474,-81.999609,Fatal
2012831260020,2012,3,Tuesday,0,Volusia,29.179986,-81.033484,Fatal
2012828834770,2012,3,Saturday,21,Lee,26.514055,-81.949255,Fatal
2012828836530,2012,3,Monday,14,Clay,30.143171,-81.831536,Fatal
2012835800360,2012,3,Wednesday,15,Polk,27.7334709,-81.6940104,Fatal
2012827526960,2012,3,Thursday,20,Broward,26.1862844,-80.1875532,Fatal
2012827096250,2012,3,Thursday,23,St. Lucie,27.4471327,-80.3383231,Fatal
2012121095640,2012,4,Sunday,1,Broward,26.1212257,-80.1058738,Fatal
2012519564110,2012,4,Thursday,15,Hillsborough,27.9552856,-82.4156332,Fatal
2012719059790,2012,4,Sunday,1,Leon,30.444883,-84.317217,Fatal
2012719757330,2012,4,Wednesday,21,Leon,30.379786,-84.349409,Fatal
2012719759080,2012,4,Monday,21,Leon,30.5306744,-84.3621271,Fatal
2012724371270,2012,4,Saturday,20,Broward,26.2368813,-80.2047629,Fatal
2012739252870,2012,4,Sunday,2,Palm Beach,26.37163,-80.186476,Fatal
2012802368560,2012,4,Thursday,19,Brevard,28.035176,-80.649904,Fatal
2012803098570,2012,4,Thursday,18,Collier,26.214805,-81.544312,Fatal
2012809805960,2012,4,Monday,21,Polk,28.058783,-81.7884351,Fatal
2012809887000,2012,4,Friday,22,Palm Beach,26.4124121,-80.0757921,Fatal
2012810284670,2012,4,Saturday,11,Miami-Dade,25.951555,-80.26189,Fatal
2012813297600,2012,4,Sunday,4,Palm Beach,26.641747,-80.291233,Fatal
2012813297630,2012,4,Saturday,21,Palm Beach,26.5057994,-80.2050608,Fatal
2012813399240,2012,4,Monday,13,Palm Beach,26.531837,-80.106581,Fatal
2012815819680,2012,4,Wednesday,14,Lee,26.494086,-81.951485,Fatal
2012817180750,2012,4,Wednesday,6,Pinellas,27.8320386,-82.638607,Fatal
2012817181570,2012,4,Saturday,17,Pinellas,27.770036,-82.704448,Fatal
2012818611340,2012,4,Monday,7,Miami-Dade,25.477448,-80.436271,Fatal
2012818849630,2012,4,Tuesday,8,Citrus,28.8388403,-82.3575763,Fatal
2012819666830,2012,4,Saturday,12,Collier,25.959489,-81.5101167,Fatal
2012819668110,2012,4,Saturday,3,Lee,26.547032,-81.812429,Fatal
2012819754490,2012,4,Wednesday,10,St. Lucie,27.5487261,-80.3199627,Fatal
2012819850990,2012,4,Saturday,11,St. Lucie,27.3259436,-80.4131808,Fatal
2012819861980,2012,4,Tuesday,0,St. Lucie,27.2229566,-80.3400153,Fatal
2012819892710,2012,4,Thursday,6,Hillsborough,28.1024046,-82.2517907,Fatal
2012819910820,2012,4,Saturday,12,Leon,30.4839968,-84.3839207,Fatal
2012819930440,2012,4,Friday,1,Escambia,30.5033102,-87.2201343,Fatal
2012819933330,2012,4,Monday,5,Escambia,30.4450952,-87.2348301,Fatal
2012819943890,2012,4,Sunday,19,Volusia,28.8666156,-81.2879385,Fatal
2012819964470,2012,4,Friday,11,Jefferson,30.470906,-83.908749,Fatal
2012820233240,2012,4,Saturday,3,Hillsborough,27.9521077,-82.3762882,Fatal
2012820318160,2012,4,Thursday,22,Duval,30.1923213,-81.7392877,Fatal
2012820318180,2012,4,Sunday,1,Duval,30.1986197,-81.7393248,Fatal
2012820373120,2012,4,Saturday,21,Gadsden,30.43604,-84.616438,Fatal
2012820393570,2012,4,Wednesday,23,Hardee,27.54268,-81.776246,Fatal
2012820419800,2012,4,Sunday,3,Leon,30.495239,-84.207746,Fatal
2012820461680,2012,4,Friday,3,Leon,30.42005,-84.1594143,Fatal
2012820514540,2012,4,Sunday,0,Leon,30.4130782,-84.0811962,Fatal
2012820520460,2012,4,Friday,3,Madison,30.4318642,-83.6149772,Fatal
2012820684480,2012,4,Wednesday,8,Collier,26.1684408,-81.091547,Fatal
2012820761700,2012,4,Thursday,17,Martin,27.0514257,-80.1292263,Fatal
2012822761010,2012,4,Tuesday,21,Franklin,29.8534448,-84.6366613,Fatal
2012823795070,2012,4,Thursday,20,Bay,30.1530013,-85.5946308,Fatal
2012823795080,2012,4,Thursday,19,Bay,30.1553103,-85.5912066,Fatal
2012823830610,2012,4,Wednesday,5,St. Johns,29.911078,-81.344005,Fatal
2012824407590,2012,4,Sunday,16,Miami-Dade,25.8169062,-80.2727327,Fatal
2012824409240,2012,4,Monday,16,Miami-Dade,25.8260562,-80.2850411,Fatal
2012824411420,2012,4,Sunday,1,Miami-Dade,25.8480743,-80.2901513,Fatal
2012824736480,2012,4,Tuesday,20,Pinellas,27.883114,-82.745631,Fatal
2012824888070,2012,4,Wednesday,14,Sumter,28.932815,-81.959117,Fatal
2012824901310,2012,4,Sunday,7,Hernando,28.5385461,-82.3978591,Fatal
2012824935410,2012,4,Wednesday,8,Miami-Dade,25.90973,-80.297018,Fatal
2012826890990,2012,4,Sunday,2,Hillsborough,28.127778,-82.494446,Fatal
2012826951060,2012,4,Tuesday,11,Hillsborough,28.091669,-82.204991,Fatal
2012826951070,2012,4,Saturday,23,Hillsborough,28.111062,-82.60357,Fatal
2012826982990,2012,4,Thursday,23,Hillsborough,27.855823,-82.338697,Fatal
2012827818710,2012,4,Wednesday,13,Polk,27.8943865,-81.9198574,Fatal
2012827832190,2012,4,Monday,0,Polk,27.8260534,-81.5929349,Fatal
2012828312280,2012,4,Friday,1,Madison,30.305789,-83.325141,Fatal
2012828383850,2012,4,Tuesday,10,Hamilton,30.4155127,-82.897057,Fatal
2012828405810,2012,4,Saturday,22,Highlands,27.2361866,-81.0156777,Fatal
2012828426460,2012,4,Tuesday,10,Highlands,27.236239,-80.9898543,Fatal
2012828443650,2012,4,Tuesday,20,Pasco,28.2071345,-82.7395825,Fatal
2012828485200,2012,4,Thursday,14,Wakulla,30.1242719,-84.3858403,Fatal
2012828554860,2012,4,Tuesday,23,Manatee,27.4705609,-82.5752725,Fatal
2012828596850,2012,4,Thursday,11,Alachua,29.5973183,-82.17633,Fatal
2012828605670,2012,4,Saturday,23,Jackson,30.7443635,-85.1611624,Fatal
2012828613180,2012,4,Thursday,6,Levy,29.489733,-82.86014,Fatal
2012828645190,2012,4,Saturday,16,St. Johns,30.1257176,-81.6250023,Fatal
2012828647000,2012,4,Thursday,1,Miami-Dade,25.8092129,-80.3211877,Fatal
2012828654510,2012,4,Saturday,12,Hardee,27.6022445,-81.8237393,Fatal
2012828677770,2012,4,Friday,21,Duval,30.2666787,-81.8498802,Fatal
2012828691770,2012,4,Saturday,12,Pasco,28.410619,-82.236113,Fatal
2012828696860,2012,4,Tuesday,21,Brevard,28.6209161,-80.851155,Fatal
2012828735670,2012,4,Saturday,22,Sumter,28.708605,-82.227297,Fatal
2012828746590,2012,4,Tuesday,9,Polk,28.0472286,-82.0211157,Fatal
2012828751400,2012,4,Tuesday,18,Sumter,28.6435407,-82.1598334,Fatal
2012828868510,2012,4,Saturday,3,Pinellas,27.7917525,-82.6603398,Fatal
2012828869630,2012,4,Sunday,5,Okaloosa,30.3951021,-86.5760251,Fatal
2012828883560,2012,4,Saturday,1,Pasco,28.3599808,-82.5031486,Fatal
2012828891700,2012,4,Monday,16,Pasco,28.2177996,-82.1799221,Fatal
2012828901710,2012,4,Monday,16,Marion,29.0822885,-82.0535345,Fatal
2012828906270,2012,4,Tuesday,1,Miami-Dade,25.7030216,-80.4791253,Fatal
2012828906830,2012,4,Friday,16,Polk,28.0515326,-82.0110357,Fatal
2012828911530,2012,4,Saturday,2,Flagler,29.603073,-81.275736,Fatal
2012828924630,2012,4,Thursday,6,Hillsborough,28.060731,-82.5036122,Fatal
2012828926510,2012,4,Sunday,2,Duval,30.2375717,-81.5144192,Fatal
2012828926550,2012,4,Saturday,21,Clay,30.023947,-81.806927,Fatal
2012828926580,2012,4,Saturday,20,Duval,30.2879315,-81.4287838,Fatal
2012828934310,2012,4,Friday,10,Pasco,28.4221578,-82.285607,Fatal
2012828946070,2012,4,Friday,6,Alachua,29.5696578,-82.4705035,Fatal
2012828947820,2012,4,Friday,1,Escambia,30.41813,-87.250381,Fatal
2012828952100,2012,4,Saturday,13,Duval,30.1157482,-81.4900716,Fatal
2012828963380,2012,4,Wednesday,8,Pinellas,28.072793,-82.724777,Fatal
2012828972630,2012,4,Sunday,20,Manatee,27.435033,-82.575458,Fatal
2012828973490,2012,4,Sunday,0,Sumter,28.5875585,-82.0547149,Fatal
2012828977690,2012,4,Sunday,21,Miami-Dade,25.6841486,-80.4514955,Fatal
2012828978540,2012,4,Sunday,2,Manatee,27.5804123,-82.569145,Fatal
2012828986330,2012,4,Friday,8,Orange,28.6036694,-81.4071276,Fatal
2012828986340,2012,4,Monday,7,Orange,28.5775914,-81.4759887,Fatal
2012828992700,2012,4,Thursday,21,Brevard,28.230179,-80.72192,Fatal
2012828994040,2012,4,Wednesday,21,Marion,29.153768,-82.0536551,Fatal
2012829000100,2012,4,Wednesday,20,Pinellas,27.8943801,-82.6473224,Fatal
2012829008820,2012,4,Monday,0,Hillsborough,27.9961225,-82.3848947,Fatal
2012829010990,2012,4,Wednesday,9,Marion,29.2138965,-82.0604464,Fatal
2012829011920,2012,4,Monday,5,Hillsborough,27.9961212,-82.3840108,Fatal
2012829012580,2012,4,Sunday,2,Orange,28.641076,-81.539314,Fatal
2012829013590,2012,4,Thursday,9,Manatee,27.5304372,-82.504986,Fatal
2012829021330,2012,4,Sunday,18,Marion,29.495587,-81.951591,Fatal
2012829845100,2012,4,Wednesday,20,Brevard,28.1397713,-80.6341065,Fatal
2012830453140,2012,4,Monday,15,Duval,30.160459,-81.599557,Fatal
2012830460490,2012,4,Thursday,0,Duval,30.353909,-81.490017,Fatal
2012830460750,2012,4,Tuesday,17,Duval,30.240627,-81.764533,Fatal
2012830509840,2012,4,Monday,23,Duval,30.3153372,-81.7519542,Fatal
2012830526830,2012,4,Sunday,0,Duval,30.380833,-81.6959,Fatal
2012830546620,2012,4,Saturday,21,Duval,30.255036,-81.788045,Fatal
2012830610980,2012,4,Wednesday,21,Duval,30.3845686,-81.6745205,Fatal
2012830631330,2012,4,Monday,0,Duval,30.3210529,-81.5502084,Fatal
2012831165830,2012,4,Wednesday,14,Miami-Dade,25.768818,-80.36101,Fatal
2012833484300,2012,4,Thursday,0,Volusia,29.1239389,-81.0030099,Fatal
2012833487370,2012,4,Monday,20,Volusia,29.1443873,-81.0140396,Fatal
2012833494700,2012,4,Monday,8,Orange,28.527674,-81.364089,Fatal
2012833712860,2012,4,Saturday,0,Hillsborough,27.718347,-82.41751,Fatal
2012833715360,2012,4,Tuesday,14,Hillsborough,27.854562,-82.366965,Fatal
2012833718560,2012,4,Tuesday,2,Hillsborough,27.9942056,-82.219908,Fatal
2012833724280,2012,4,Tuesday,22,Hillsborough,28.069197,-82.434081,Fatal
2012833906020,2012,4,Monday,11,Duval,30.194835,-81.718331,Fatal
2012833924540,2012,4,Sunday,18,Duval,30.3594957,-81.4898924,Fatal
2012833931170,2012,4,Friday,15,Duval,30.109142,-81.449983,Fatal
2012904656110,2012,4,Sunday,2,Duval,30.2860644,-81.3914176,Fatal
2012914182240,2012,4,Tuesday,19,Broward,26.1216188,-80.1694455,Fatal
2012914191340,2012,4,Sunday,18,Broward,26.155926,-80.182882,Fatal
2012914191350,2012,4,Sunday,20,Broward,26.1071243,-80.1634369,Fatal
2012914192120,2012,4,Sunday,20,Broward,26.1006195,-80.1166741,Fatal
2012916877240,2012,4,Tuesday,21,Polk,28.117727,-81.907806,Fatal
2012829062150,2012,4,Thursday,8,Marion,29.049777,-82.063009,Fatal
2012822301380,2012,4,Friday,0,Okaloosa,30.4177029,-86.6082783,Fatal
2012828765600,2012,4,Friday,23,Polk,28.1745782,-81.9856257,Fatal
2012820162830,2012,4,Friday,5,Miami-Dade,25.7801982,-80.3685411,Fatal
2012822544540,2012,4,Saturday,2,Monroe,24.5878298,-81.6932718,Fatal
2012828826550,2012,4,Sunday,2,Marion,28.960711,-82.0026,Fatal
2012829086270,2012,4,Tuesday,16,Hillsborough,27.9848602,-82.2719412,Fatal
2012821870330,2012,4,Sunday,6,Palm Beach,26.557094,-80.090429,Fatal
2012829088760,2012,4,Sunday,20,Sarasota,27.284072,-82.464589,Fatal
2012829108560,2012,4,Tuesday,23,Orange,28.370592,-81.5033183,Fatal
2012831491200,2012,4,Monday,16,Hillsborough,27.8438444,-82.3815575,Fatal
2012827472490,2012,4,Sunday,3,Broward,26.1004385,-80.2012456,Fatal
2012829086360,2012,4,Monday,13,Hillsborough,27.7550881,-82.374026,Fatal
2012829125160,2012,4,Friday,15,Citrus,28.970085,-82.623277,Fatal
2012827536300,2012,4,Saturday,4,Broward,26.1653631,-80.1789921,Fatal
2012828853150,2012,4,Saturday,3,Miami-Dade,25.8104893,-80.1623743,Fatal
2012818906430,2012,4,Sunday,2,Manatee,27.4939815,-82.5537018,Fatal
2012828817810,2012,4,Sunday,2,Duval,30.2875492,-81.4630067,Fatal
2012829042020,2012,4,Tuesday,20,Duval,30.3006326,-81.7646063,Fatal
2012831418340,2012,4,Monday,18,Miami-Dade,25.850204,-80.225484,Fatal
2012834595510,2012,4,Wednesday,16,Leon,30.385355,-84.155304,Fatal
2012829559020,2012,4,Friday,10,Miami-Dade,25.617857,-80.339068,Fatal
2012829052360,2012,4,Saturday,12,Nassau,30.6968829,-81.6763898,Fatal
2012819027570,2012,4,Friday,7,Marion,29.206383,-82.141069,Fatal
2012828841100,2012,4,Monday,5,Washington,30.7538076,-85.6020929,Fatal
2012828843880,2012,4,Friday,23,Miami-Dade,25.7812495,-80.3325209,Fatal
2012828868500,2012,4,Wednesday,4,Pinellas,27.8862189,-82.6692198,Fatal
2012831262860,2012,4,Friday,0,Volusia,29.2267412,-81.0081052,Fatal
2012828853850,2012,4,Saturday,16,Sumter,28.84722,-82.0501903,Fatal
2012827497050,2012,4,Sunday,21,Broward,26.1887444,-80.1389148,Fatal
2012831473560,2012,4,Friday,12,Pasco,28.194266,-82.698968,Fatal
2012820223060,2012,4,Saturday,1,Santa Rosa,30.3756972,-87.1166256,Fatal
2012828540530,2012,4,Saturday,16,Martin,27.1404272,-80.3678091,Fatal
2012829102910,2012,4,Sunday,13,Osceola,28.32443,-81.335634,Fatal
2012828787190,2012,4,Tuesday,3,Pinellas,27.8935894,-82.7288882,Fatal
2012820086330,2012,4,Saturday,21,Volusia,29.071733,-81.068107,Fatal
2012829087500,2012,4,Sunday,20,Orange,28.5795336,-81.207765,Fatal
2012820086980,2012,4,Thursday,9,Volusia,28.8710829,-80.9193945,Fatal
2012829104100,2012,4,Thursday,3,Broward,26.1055547,-80.2772084,Fatal
2012828836840,2012,4,Thursday,6,Clay,29.9822462,-81.8312522,Fatal
2012835800450,2012,4,Sunday,18,Miami-Dade,25.8580574,-80.2095504,Fatal
2012835800460,2012,4,Wednesday,21,Miami-Dade,25.825663,-80.242906,Fatal
2012829100650,2012,4,Wednesday,17,Lee,26.7229684,-81.905594,Fatal
2012820170070,2012,4,Thursday,16,Seminole,28.8146047,-81.4001312,Fatal
2012828526730,2012,4,Saturday,10,Lake,29.0566857,-81.6352575,Fatal
2012828773380,2012,4,Monday,6,Seminole,28.7963506,-81.2127867,Fatal
2012822488060,2012,4,Sunday,6,Monroe,24.868125,-80.7082012,Fatal
2012519560410,2012,5,Tuesday,20,Hillsborough,27.970729,-82.442211,Fatal
2012519564100,2012,5,Monday,7,Hillsborough,28.0066846,-82.459482,Fatal
2012715914610,2012,5,Saturday,12,Volusia,29.1602934,-80.9743011,Fatal
2012748157800,2012,5,Wednesday,17,Sumter,28.8367344,-82.0454773,Fatal
2012764011150,2012,5,Friday,0,Volusia,28.9977587,-80.9107482,Fatal
2012802500300,2012,5,Friday,20,Broward,26.311942,-80.186556,Fatal
2012802500470,2012,5,Friday,2,Broward,26.2738187,-80.1822811,Fatal
2012809887540,2012,5,Monday,15,Palm Beach,26.3974675,-80.076151,Fatal
2012817192000,2012,5,Tuesday,10,Pinellas,27.7845744,-82.6793772,Fatal
2012819603490,2012,5,Thursday,19,Orange,28.573942,-81.4330339,Fatal
2012819668250,2012,5,Friday,18,Lee,26.625162,-82.121656,Fatal
2012819730180,2012,5,Thursday,23,Orange,28.40744,-81.374527,Fatal
2012819863150,2012,5,Saturday,15,Orange,28.357704,-80.931664,Fatal
2012819964490,2012,5,Wednesday,21,Franklin,29.7318127,-84.9270696,Fatal
2012819999350,2012,5,Saturday,17,Washington,30.4255062,-85.8750978,Fatal
2012819999380,2012,5,Sunday,18,Holmes,30.7723946,-85.8500165,Fatal
2012820278490,2012,5,Saturday,16,Collier,26.20507,-81.588431,Fatal
2012820280690,2012,5,Thursday,21,Leon,30.54266,-84.209774,Fatal
2012820364260,2012,5,Sunday,11,Manatee,27.47674,-82.517724,Fatal
2012820419810,2012,5,Monday,12,Taylor,30.1260009,-83.3833594,Fatal
2012820435480,2012,5,Tuesday,3,Sarasota,27.051165,-82.274304,Fatal
2012820552450,2012,5,Thursday,9,Lee,26.3706198,-81.7693798,Fatal
2012820752080,2012,5,Thursday,0,Marion,29.349178,-81.787873,Fatal
2012820765340,2012,5,Saturday,10,Union,30.0298392,-82.3183884,Fatal
2012820878800,2012,5,Sunday,13,Martin,26.9868611,-80.18775,Fatal
2012820952420,2012,5,Tuesday,21,Collier,26.1643243,-81.717637,Fatal
2012822665730,2012,5,Tuesday,14,Collier,26.0491822,-81.6769672,Fatal
2012823019990,2012,5,Saturday,0,Palm Beach,26.934448,-80.1341286,Fatal
2012823392470,2012,5,Wednesday,22,Pinellas,27.965327,-82.74617,Fatal
2012823795240,2012,5,Wednesday,21,Bay,30.150729,-85.599525,Fatal
2012823827940,2012,5,Thursday,0,St. Johns,29.914572,-81.3852611,Fatal
2012823864960,2012,5,Saturday,19,St. Johns,29.900832,-81.403054,Fatal
2012824304230,2012,5,Thursday,14,Miami-Dade,25.734327,-80.418951,Fatal
2012824304620,2012,5,Saturday,5,Miami-Dade,25.729599,-80.399615,Fatal
2012824627810,2012,5,Wednesday,14,Broward,26.0096938,-80.2229524,Fatal
2012825198560,2012,5,Monday,21,Palm Beach,26.682963,-80.049287,Fatal
2012825434370,2012,5,Saturday,18,Miami-Dade,25.4578646,-80.4751091,Fatal
2012825472510,2012,5,Tuesday,9,Miami-Dade,25.5890918,-80.3594385,Fatal
2012826097330,2012,5,Thursday,0,Brevard,28.5368055,-80.8264847,Fatal
2012826747420,2012,5,Sunday,22,Miami-Dade,25.6658243,-80.3566054,Fatal
2012826951080,2012,5,Saturday,21,Hillsborough,28.069214,-82.445491,Fatal
2012826951100,2012,5,Tuesday,7,Hillsborough,27.694805,-82.394076,Fatal
2012828180460,2012,5,Friday,5,Nassau,30.7285592,-81.9438199,Fatal
2012828248300,2012,5,Friday,18,Suwannee,30.3461478,-82.8324682,Fatal
2012828287290,2012,5,Sunday,17,Miami-Dade,25.8648345,-80.3876848,Fatal
2012828326120,2012,5,Sunday,4,St. Johns,30.104575,-81.479384,Fatal
2012828351490,2012,5,Tuesday,15,Duval,30.2986371,-81.9341846,Fatal
2012828354530,2012,5,Monday,19,Collier,26.375001,-81.415424,Fatal
2012828360940,2012,5,Saturday,23,Polk,28.1039917,-81.9494807,Fatal
2012828594130,2012,5,Monday,21,Alachua,29.6305413,-82.1016144,Fatal
2012828597720,2012,5,Sunday,11,Hamilton,30.4916842,-83.0800977,Fatal
2012828630530,2012,5,Saturday,0,Hendry,26.748679,-80.920136,Fatal
2012828640110,2012,5,Thursday,14,Walton,30.808926,-86.365792,Fatal
2012828670530,2012,5,Monday,21,Walton,30.3772639,-86.3390592,Fatal
2012828687850,2012,5,Saturday,5,Citrus,28.883112,-82.386056,Fatal
2012828716660,2012,5,Thursday,10,St. Johns,30.0709231,-81.6537588,Fatal
2012828716800,2012,5,Sunday,21,Putnam,29.679931,-81.610991,Fatal
2012828733710,2012,5,Saturday,22,Bay,30.1568001,-85.6283288,Fatal
2012828748730,2012,5,Monday,12,Okaloosa,30.744505,-86.548765,Fatal
2012828751420,2012,5,Wednesday,1,Sumter,28.5551695,-82.0820209,Fatal
2012828869690,2012,5,Friday,20,Okaloosa,30.4494515,-86.6364944,Fatal
2012828886410,2012,5,Wednesday,18,Hillsborough,28.0184052,-82.5451029,Fatal
2012828912850,2012,5,Sunday,20,Manatee,27.5633766,-82.5645138,Fatal
2012828927230,2012,5,Thursday,16,Flagler,29.354747,-81.1565044,Fatal
2012828927260,2012,5,Thursday,21,Flagler,29.4757214,-81.1842253,Fatal
2012828931530,2012,5,Sunday,1,Miami-Dade,25.8999271,-80.2102647,Fatal
2012828940650,2012,5,Saturday,15,Hernando,28.487411,-82.583292,Fatal
2012828955860,2012,5,Sunday,1,Taylor,30.01504,-83.850684,Fatal
2012828969550,2012,5,Monday,20,Marion,29.160623,-81.84472,Fatal
2012828971540,2012,5,Wednesday,23,Marion,29.299671,-82.308995,Fatal
2012828977150,2012,5,Sunday,0,Miami-Dade,25.9227975,-80.2139292,Fatal
2012828984390,2012,5,Saturday,16,Brevard,28.5506838,-80.881274,Fatal
2012829001200,2012,5,Saturday,22,Hillsborough,28.025524,-82.514415,Fatal
2012829001260,2012,5,Friday,21,Hillsborough,27.949478,-82.1210599,Fatal
2012829021570,2012,5,Thursday,9,Marion,29.2314335,-82.2686565,Fatal
2012829025970,2012,5,Thursday,18,Santa Rosa,30.4022526,-86.947805,Fatal
2012829637960,2012,5,Wednesday,23,Orange,28.5302664,-81.4592976,Fatal
2012830117610,2012,5,Tuesday,12,Miami-Dade,25.7669108,-80.2388383,Fatal
2012830127280,2012,5,Monday,0,Miami-Dade,25.7718132,-80.256865,Fatal
2012830132490,2012,5,Monday,9,Miami-Dade,25.742974,-80.254286,Fatal
2012830292620,2012,5,Wednesday,19,Santa Rosa,30.6168115,-87.0517088,Fatal
2012830450890,2012,5,Wednesday,5,Duval,30.343015,-81.752719,Fatal
2012830472430,2012,5,Monday,22,Duval,30.2821633,-81.7239775,Fatal
2012830618320,2012,5,Saturday,0,Duval,30.208955,-81.797979,Fatal
2012830881390,2012,5,Saturday,1,Miami-Dade,25.8472821,-80.20178,Fatal
2012831541050,2012,5,Thursday,8,Orange,28.4624577,-80.9924741,Fatal
2012831552640,2012,5,Monday,15,Hillsborough,28.1227263,-82.2385952,Fatal
2012831559820,2012,5,Thursday,9,Pinellas,27.938527,-82.745949,Fatal
2012831566840,2012,5,Wednesday,15,Orange,28.633784,-81.4761669,Fatal
2012831613530,2012,5,Saturday,15,Miami-Dade,25.7891022,-80.2041178,Fatal
2012833507240,2012,5,Monday,0,Orange,28.5533734,-81.3284937,Fatal
2012833729390,2012,5,Thursday,17,Hillsborough,27.961817,-82.285843,Fatal
2012833730830,2012,5,Monday,23,Hillsborough,28.112619,-82.220138,Fatal
2012833731550,2012,5,Sunday,20,Hillsborough,28.014374,-82.401916,Fatal
2012833872520,2012,5,Friday,0,Polk,28.2510692,-81.6242914,Fatal
2012833885540,2012,5,Tuesday,9,Miami-Dade,25.938637,-80.415078,Fatal
2012833927240,2012,5,Monday,17,Duval,30.2483909,-81.7472345,Fatal
2012833940380,2012,5,Friday,7,Duval,30.3027615,-81.7196217,Fatal
2012833940800,2012,5,Friday,6,Duval,30.3240053,-81.5075973,Fatal
2012904651490,2012,5,Friday,6,Duval,30.2880974,-81.4184416,Fatal
2012912817690,2012,5,Saturday,22,St. Lucie,27.274968,-80.350498,Fatal
2012916852560,2012,5,Wednesday,13,Polk,28.0137557,-81.9749198,Fatal
2012918866530,2012,5,Tuesday,11,Indian River,27.6387533,-80.4463217,Fatal
2012827042830,2012,5,Thursday,0,Broward,26.112363,-80.298115,Fatal
2012828490420,2012,5,Sunday,2,Martin,27.1670726,-80.3916189,Fatal
2012829032820,2012,5,Saturday,20,Sarasota,27.283985,-82.47304,Fatal
2012821859560,2012,5,Tuesday,14,Monroe,24.5711386,-81.7480346,Fatal
2012828838940,2012,5,Tuesday,21,Walton,30.727156,-86.0714401,Fatal
2012820185850,2012,5,Sunday,1,Palm Beach,26.7831247,-80.0986287,Fatal
2012829109240,2012,5,Tuesday,7,Palm Beach,26.6192761,-80.0890044,Fatal
2012829074500,2012,5,Saturday,20,Pasco,28.3495097,-82.6990752,Fatal
2012829089700,2012,5,Monday,23,Hillsborough,27.9814923,-82.3105512,Fatal
2012827540810,2012,5,Tuesday,6,Broward,26.183319,-80.126837,Fatal
2012828546340,2012,5,Sunday,22,Holmes,30.7495525,-85.8620258,Fatal
2012829126780,2012,5,Monday,12,Broward,26.0228376,-80.1671608,Fatal
2012827044280,2012,5,Friday,0,Broward,26.1358317,-80.2073312,Fatal
2012827549730,2012,5,Saturday,10,Broward,26.1937745,-80.219849,Fatal
2012829074260,2012,5,Thursday,7,Charlotte,27.030817,-82.093953,Fatal
2012819096330,2012,5,Monday,21,Okaloosa,30.521412,-86.510322,Fatal
2012828859360,2012,5,Friday,0,St. Johns,29.7143159,-81.5082403,Fatal
2012829044000,2012,5,Wednesday,22,Osceola,28.344174,-81.373081,Fatal
2012834867190,2012,5,Thursday,23,Palm Beach,26.436222,-80.122066,Fatal
2012831419360,2012,5,Thursday,10,Miami-Dade,25.8679779,-80.2456399,Fatal
2012828817920,2012,5,Monday,2,Duval,30.2882051,-81.626996,Fatal
2012834867300,2012,5,Saturday,17,Palm Beach,26.4616739,-80.0652512,Fatal
2012831499700,2012,5,Sunday,14,Hillsborough,28.004416,-82.3104344,Fatal
2012831470740,2012,5,Thursday,22,Miami-Dade,25.6992154,-80.3172591,Fatal
2012831441320,2012,5,Wednesday,6,Hillsborough,28.0324312,-82.1329668,Fatal
2012831531320,2012,5,Thursday,15,Sarasota,27.2692449,-82.489539,Fatal
2012831492740,2012,5,Sunday,18,Levy,29.491208,-82.626745,Fatal
2012831469630,2012,5,Sunday,10,Putnam,29.6433508,-81.608391,Fatal
2012831517760,2012,5,Sunday,16,Brevard,28.3572993,-80.6690152,Fatal
2012831524530,2012,5,Sunday,20,Escambia,30.6762959,-87.3510612,Fatal
2012835702450,2012,5,Saturday,1,Miami-Dade,25.8241692,-80.2326938,Fatal
2012827429470,2012,5,Friday,9,Broward,26.1865523,-80.2036712,Fatal
2012831500210,2012,5,Tuesday,18,Jackson,30.6766263,-85.0791605,Fatal
2012829100030,2012,5,Monday,17,Columbia,30.2973404,-82.7076494,Fatal
2012835709420,2012,5,Thursday,16,Miami-Dade,25.8727315,-80.210082,Fatal
2012829074160,2012,5,Monday,8,Sarasota,27.1221661,-82.3951444,Fatal
2012829371090,2012,5,Monday,9,Escambia,30.4201822,-87.2301363,Fatal
2012829069820,2012,5,Saturday,23,Hillsborough,27.9392817,-82.32387,Fatal
